rank,nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
2,23,22,5000,100,400,0.012549,0.068985,0.270409,0.351943
2,23,0,5000,100,4000,0.013392,0.111111,0.271499,0.396002
2,23,1,5000,100,4000,0.012721,0.114631,0.270568,0.397920
2,23,2,5000,100,4000,0.012663,0.113279,0.270603,0.396545
2,23,3,5000,100,4000,0.012667,0.113281,0.270765,0.396713
2,23,4,5000,100,4000,0.012867,0.113554,0.270999,0.397421
2,23,5,5000,100,4000,0.012774,0.113865,0.271188,0.397827
2,23,6,5000,100,4000,0.012719,0.113831,0.270885,0.397436
2,23,7,5000,100,4000,0.012742,0.112748,0.271112,0.396602
2,23,8,5000,100,4000,0.012851,0.113514,0.270767,0.397132
2,23,9,5000,100,4000,0.012842,0.112555,0.271202,0.396598
2,23,10,5000,100,4000,0.012563,0.113583,0.270986,0.397132
2,23,11,5000,100,4000,0.012800,0.112604,0.270973,0.396377
2,23,12,5000,100,4000,0.013048,0.113794,0.270864,0.397706
2,23,13,5000,100,4000,0.013010,0.113448,0.270667,0.397125
2,23,14,5000,100,4000,0.013067,0.113826,0.271130,0.398022
2,23,15,5000,100,4000,0.013001,0.113157,0.271463,0.397621
2,23,16,5000,100,4000,0.013169,0.112876,0.270956,0.397001
2,23,17,5000,100,4000,0.013075,0.113696,0.271204,0.397975
2,23,18,5000,100,4000,0.013109,0.113939,0.270930,0.397979
2,23,19,5000,100,4000,0.013119,0.112957,0.270944,0.397019
2,23,20,5000,100,4000,0.013137,0.114050,0.270832,0.398019
2,23,21,5000,100,4000,0.012871,0.113394,0.270984,0.397249
2,23,22,5000,100,4000,0.012988,0.113462,0.270922,0.397373
3,23,0,5000,100,4000,0.013970,0.074068,0.271777,0.359815
3,23,1,5000,100,4000,0.013199,0.074006,0.270710,0.357915
3,23,2,5000,100,4000,0.012998,0.072992,0.270880,0.356870
3,23,3,5000,100,4000,0.013136,0.073503,0.270894,0.357533
3,23,4,5000,100,4000,0.013209,0.072662,0.271222,0.357093
3,23,5,5000,100,4000,0.013296,0.074198,0.271148,0.358642
3,23,6,5000,100,4000,0.013028,0.074629,0.270634,0.358291
3,23,7,5000,100,4000,0.012987,0.073687,0.270610,0.357284
3,23,8,5000,100,4000,0.013017,0.074107,0.271326,0.358451
3,23,9,5000,100,4000,0.013130,0.073330,0.271134,0.357593
3,23,10,5000,100,4000,0.013274,0.072656,0.271086,0.357017
3,23,11,5000,100,4000,0.013176,0.073623,0.270989,0.357787
3,23,12,5000,100,4000,0.013452,0.074614,0.270664,0.358731
3,23,13,5000,100,4000,0.013717,0.074401,0.271038,0.359156
3,23,14,5000,100,4000,0.013586,0.075239,0.270979,0.359804
3,23,15,5000,100,4000,0.013685,0.073996,0.271014,0.358695
3,23,16,5000,100,4000,0.013680,0.074264,0.271374,0.359318
3,23,17,5000,100,4000,0.013528,0.072833,0.271453,0.357814
3,23,18,5000,100,4000,0.013535,0.074494,0.271060,0.359089
3,23,19,5000,100,4000,0.013550,0.074316,0.271050,0.358915
3,23,20,5000,100,4000,0.013569,0.074911,0.271007,0.359488
3,23,21,5000,100,4000,0.013481,0.073226,0.271028,0.357735
3,23,22,5000,100,4000,0.013548,0.073917,0.271212,0.358677
0,23,0,5000,100,4000,0.013008,0.074052,0.270509,0.357569
0,23,1,5000,100,4000,0.012861,0.071020,0.270697,0.354579
0,23,2,5000,100,4000,0.012893,0.069941,0.270559,0.353394
0,23,3,5000,100,4000,0.012865,0.071474,0.270677,0.355016
0,23,4,5000,100,4000,0.012751,0.071697,0.270598,0.355045
0,23,5,5000,100,4000,0.012985,0.072183,0.271042,0.356210
0,23,6,5000,100,4000,0.012948,0.070082,0.270772,0.353802
0,23,7,5000,100,4000,0.012874,0.070534,0.270789,0.354198
0,23,8,5000,100,4000,0.012826,0.069922,0.270519,0.353267
0,23,9,5000,100,4000,0.012946,0.070737,0.270654,0.354337
0,23,10,5000,100,4000,0.012896,0.070915,0.270741,0.354552
0,23,11,5000,100,4000,0.012802,0.070991,0.270928,0.354720
0,23,12,5000,100,4000,0.013568,0.072383,0.270696,0.356647
0,23,13,5000,100,4000,0.013434,0.072788,0.271349,0.357572
0,23,14,5000,100,4000,0.013389,0.072974,0.270607,0.356970
0,23,15,5000,100,4000,0.013251,0.073188,0.270380,0.356818
0,23,16,5000,100,4000,0.013390,0.072496,0.270818,0.356704
0,23,17,5000,100,4000,0.013472,0.071879,0.271040,0.356391
0,23,18,5000,100,4000,0.013509,0.073162,0.270806,0.357477
0,23,19,5000,100,4000,0.013439,0.072294,0.270831,0.356563
0,23,20,5000,100,4000,0.013445,0.072938,0.270794,0.357178
0,23,21,5000,100,4000,0.013585,0.072518,0.270676,0.356780
0,23,22,5000,100,4000,0.013394,0.072142,0.270918,0.356453
1,23,0,5000,100,4000,0.012933,0.079970,0.270492,0.363395
1,23,1,5000,100,4000,0.012948,0.079403,0.270832,0.363183
1,23,2,5000,100,4000,0.012753,0.079554,0.270782,0.363089
1,23,3,5000,100,4000,0.012716,0.079942,0.270977,0.363636
1,23,4,5000,100,4000,0.012818,0.079508,0.270755,0.363081
1,23,5,5000,100,4000,0.012820,0.080255,0.270630,0.363706
1,23,6,5000,100,4000,0.013031,0.079146,0.271051,0.363229
1,23,7,5000,100,4000,0.012842,0.078966,0.270869,0.362678
1,23,8,5000,100,4000,0.012825,0.078784,0.271757,0.363367
1,23,9,5000,100,4000,0.012730,0.080204,0.270852,0.363786
1,23,10,5000,100,4000,0.012828,0.079154,0.270757,0.362738
1,23,11,5000,100,4000,0.012845,0.079309,0.270868,0.363022
1,23,12,5000,100,4000,0.013196,0.083694,0.270800,0.367690
1,23,13,5000,100,4000,0.013332,0.082257,0.270895,0.366485
1,23,14,5000,100,4000,0.013267,0.082060,0.270995,0.366322
1,23,15,5000,100,4000,0.013190,0.081929,0.270880,0.366000
1,23,16,5000,100,4000,0.013300,0.082427,0.270875,0.366602
1,23,17,5000,100,4000,0.013327,0.082318,0.270978,0.366623
1,23,18,5000,100,4000,0.013284,0.082475,0.271603,0.367362
1,23,19,5000,100,4000,0.013409,0.081488,0.270975,0.365871
1,23,20,5000,100,4000,0.013215,0.082679,0.271007,0.366901
1,23,21,5000,100,4000,0.013272,0.083023,0.270735,0.367031
1,23,22,5000,100,4000,0.013401,0.082666,0.271042,0.367109
0,23,0,500,100,40000,0.001076,0.165966,0.026883,0.193925
0,23,1,500,100,40000,0.001100,0.163090,0.026887,0.191078
0,23,2,500,100,40000,0.001105,0.163435,0.026883,0.191424
0,23,3,500,100,40000,0.001103,0.165087,0.026890,0.193080
0,23,4,500,100,40000,0.001086,0.162482,0.026883,0.190451
0,23,5,500,100,40000,0.001059,0.164318,0.026891,0.192267
0,23,6,500,100,40000,0.001063,0.162202,0.026886,0.190151
0,23,7,500,100,40000,0.001080,0.161911,0.026883,0.189874
0,23,8,500,100,40000,0.000992,0.163185,0.026866,0.191042
0,23,9,500,100,40000,0.001100,0.162954,0.026873,0.190927
0,23,10,500,100,40000,0.001042,0.161614,0.026889,0.189546
